time,A,B,P12,P23,current_lorry
0.25,0.0,0.0,2.5,0.0,12
0.333,0.0,0.0,2.5,2.5,12
0.417,0.0,2.5,5.0,2.5,12
0.5,0.0,2.5,5.0,5.0,12
0.583,0.0,2.5,5.0,5.0,12
0.667,0.0,2.5,7.5,7.5,12
0.75,2.5,5.0,7.5,7.5,12
0.833,2.5,5.0,7.5,7.5,12
0.917,2.5,7.5,7.5,7.5,12
1.0,5.0,7.5,10.0,7.5,12
1.083,7.5,7.5,10.0,10.0,12
1.167,7.5,7.5,10.0,10.0,12
1.25,7.5,7.5,12.5,10.0,12
1.333,10.0,10.0,12.5,12.5,12
1.417,10.0,10.0,12.5,12.5,12
1.5,10.0,12.5,15.0,12.5,12
1.583,12.5,12.5,15.0,15.0,12
1.667,12.5,12.5,15.0,15.0,12
1.75,12.5,15.0,17.5,15.0,12
1.833,15.0,15.0,17.5,15.0,12
1.917,15.0,15.0,17.5,15.0,12
2.0,15.0,15.0,20.0,15.0,12
2.083,17.5,15.0,20.0,17.5,12
2.167,17.5,17.5,20.0,17.5,12
2.25,17.5,17.5,22.5,17.5,12
2.333,17.5,17.5,22.5,22.5,12
2.417,17.5,20.0,22.5,22.5,12
2.5,17.5,20.0,25.0,22.5,12
2.583,17.5,22.5,25.0,25.0,12
2.667,17.5,25.0,25.0,25.0,12
2.75,20.0,25.0,25.0,25.0,12
2.833,20.0,25.0,27.5,25.0,12
2.917,22.5,25.0,27.5,25.0,12
3.0,22.5,25.0,30.0,27.5,12
3.083,25.0,25.0,30.0,27.5,12
3.167,25.0,27.5,30.0,27.5,12
3.25,25.0,27.5,32.5,27.5,12
3.333,27.5,30.0,32.5,27.5,12
3.417,27.5,30.0,32.5,30.0,12
3.5,27.5,30.0,35.0,30.0,12
3.583,30.0,30.0,35.0,32.5,12
3.667,30.0,32.5,35.0,32.5,12
3.75,30.0,35.0,37.5,32.5,12
3.833,30.0,35.0,37.5,35.0,12
3.917,32.5,35.0,37.5,35.0,12
4.0,32.5,37.5,40.0,35.0,12
4.083,32.5,37.5,40.0,37.5,12
4.167,32.5,37.5,40.0,37.5,12
4.25,32.5,40.0,42.5,37.5,12
4.333,35.0,40.0,42.5,40.0,12
4.417,35.0,40.0,42.5,42.5,12
4.5,35.0,42.5,45.0,42.5,12
4.583,35.0,42.5,45.0,42.5,12
4.667,37.5,45.0,45.0,42.5,12
4.75,37.5,45.0,45.0,45.0,11
4.833,37.5,47.5,45.0,45.0,11
4.917,37.5,47.5,47.5,47.5,11
5.0,40.0,50.0,47.5,47.5,11
5.083,40.0,50.0,47.5,47.5,11
5.167,40.0,50.0,47.5,47.5,11
5.25,40.0,50.0,50.0,47.5,11
5.333,40.0,50.0,50.0,47.5,11
5.417,40.0,50.0,50.0,47.5,11
5.5,40.0,50.0,50.0,50.0,11
5.583,40.0,52.5,52.5,52.5,11
5.667,40.0,52.5,52.5,52.5,11
5.75,40.0,55.0,52.5,52.5,10
5.833,40.0,55.0,52.5,52.5,10
5.917,40.0,55.0,52.5,52.5,10
6.0,42.5,57.5,55.0,52.5,10
6.083,42.5,57.5,55.0,52.5,10
6.167,45.0,57.5,55.0,52.5,10
6.25,45.0,57.5,57.5,52.5,10
6.333,47.5,57.5,57.5,52.5,10
6.417,47.5,57.5,60.0,55.0,10
6.5,47.5,57.5,60.0,57.5,10
6.583,47.5,60.0,60.0,57.5,10
6.667,47.5,60.0,60.0,57.5,10
6.75,47.5,60.0,62.5,57.5,10
6.833,47.5,62.5,62.5,60.0,10
6.917,47.5,62.5,62.5,60.0,10
7.0,50.0,65.0,62.5,60.0,10
7.083,50.0,65.0,65.0,60.0,10
7.167,52.5,65.0,65.0,60.0,10
7.25,52.5,65.0,65.0,62.5,10
7.333,52.5,65.0,67.5,62.5,10
7.417,52.5,67.5,67.5,62.5,10
7.5,55.0,67.5,67.5,62.5,10
7.583,55.0,67.5,67.5,62.5,10
7.667,55.0,67.5,70.0,65.0,10
7.75,57.5,67.5,70.0,65.0,10
7.833,57.5,70.0,72.5,65.0,10
7.917,57.5,70.0,72.5,65.0,10
8.0,60.0,70.0,72.5,67.5,10
8.083,60.0,70.0,75.0,67.5,10
8.167,60.0,70.0,75.0,67.5,10
8.25,60.0,72.5,75.0,70.0,10
8.333,60.0,75.0,75.0,70.0,10
8.417,60.0,75.0,75.0,70.0,10
8.5,60.0,75.0,75.0,70.0,10
8.583,60.0,75.0,77.5,72.5,10
8.667,60.0,77.5,77.5,72.5,10
8.75,62.5,77.5,80.0,75.0,10
8.833,62.5,80.0,80.0,75.0,10
8.917,62.5,80.0,80.0,75.0,10
9.0,62.5,80.0,80.0,75.0,10
9.083,65.0,80.0,80.0,75.0,10
9.167,65.0,80.0,82.5,77.5,10
9.25,67.5,82.5,82.5,77.5,10
9.333,67.5,82.5,82.5,77.5,10
9.417,67.5,85.0,82.5,77.5,10
9.5,67.5,85.0,82.5,80.0,10
9.583,67.5,85.0,85.0,80.0,10
9.667,70.0,85.0,85.0,80.0,10
9.75,70.0,87.5,85.0,80.0,10
9.833,70.0,87.5,85.0,80.0,10
9.917,72.5,87.5,87.5,80.0,10
10.0,72.5,87.5,87.5,80.0,10
10.083,75.0,87.5,87.5,80.0,10
10.167,75.0,87.5,90.0,82.5,10
10.25,77.5,87.5,90.0,82.5,10
10.333,77.5,90.0,92.5,82.5,10
10.417,77.5,90.0,92.5,82.5,10
10.5,77.5,90.0,92.5,82.5,10
10.583,80.0,90.0,95.0,82.5,10
10.667,80.0,90.0,95.0,85.0,10
10.75,80.0,90.0,95.0,85.0,10
10.833,80.0,92.5,95.0,85.0,10
10.917,82.5,92.5,97.5,87.5,10
11.0,82.5,92.5,97.5,87.5,10
11.083,82.5,92.5,97.5,87.5,10
11.167,82.5,95.0,100.0,90.0,10
11.25,85.0,95.0,100.0,90.0,10
11.333,85.0,97.5,100.0,90.0,10
11.417,85.0,97.5,100.0,90.0,10
11.5,85.0,97.5,100.0,90.0,10
11.583,87.5,97.5,102.5,90.0,10
11.667,87.5,97.5,102.5,90.0,10
11.75,90.0,97.5,102.5,92.5,10
11.833,90.0,97.5,105.0,92.5,10
11.917,90.0,100.0,105.0,92.5,10
12.0,90.0,100.0,105.0,95.0,10
